chr	start	end
chr17	65360844	65361344
chr17	66015620	66016120
chr17	66097029	66097529
chr17	66194864	66195364
chr17	70111980	70112480
chr17	71187408	71187908
chr17	71431622	71432122
chr17	71897971	71898471
chr17	71948479	71948979
chr17	72200433	72200933
chr17	72208475	72208975
chr17	72323449	72323949
chr17	72353425	72353925
chr17	72450483	72450983
chr17	72667196	72667696
chr17	72743929	72744429
chr17	72968168	72968668
chr17	72977736	72978236
chr17	73031177	73031677
chr17	73105230	73105730
chr17	73499100	73499600
chr17	73583839	73584339
chr17	73727739	73728239
chr17	73781347	73781847
chr17	73891997	73892497
chr17	74072175	74072675
chr17	74133640	74134140
chr17	74260628	74261128
chr17	74477240	74477740
chr17	74534282	74534782
chr17	74553221	74553721
chr17	74704966	74705466
chr17	74723532	74724032
chr17	74863671	74864171
chr17	75276318	75276818
chr17	75370189	75370689
chr17	75789327	75789827
chr17	75956391	75956891
chr17	76036575	76037075
chr17	76127022	76127522
chr17	76136514	76137014
chr17	76338226	76338726
chr17	76355319	76355819
chr17	76373944	76374444
chr17	76422442	76422942
chr17	76453984	76454484
chr17	76471297	76471797
chr17	76920185	76920685
chr17	76994643	76995143
chr17	77021024	77021524
chr17	77706870	77707370
chr17	77722247	77722747
chr17	77765865	77766365
chr17	77786310	77786810
chr17	77816367	77816867
chr17	77901066	77901566
chr17	77916640	77917140
chr17	77921222	77921722
chr17	77951346	77951846
chr17	77965806	77966306
chr17	78079403	78079903
chr17	78194481	78194981
chr17	78235389	78235889
chr17	78773592	78774092
chr17	78800579	78801079
chr17	78819941	78820441
chr17	78894937	78895437
chr17	78915563	78916063
chr17	78966417	78966917
chr17	79009585	79010085
chr17	79098077	79098577
chr17	79109699	79110199
chr17	79131880	79132380
chr17	79197346	79197846
chr17	79258908	79259408
chr17	79320463	79320963
chr17	79374307	79374807
chr17	79386435	79386935
chr17	79428348	79428848
chr17	79450719	79451219
chr17	79480736	79481236
chr17	79496006	79496506
chr17	79520817	79521317
chr17	79615351	79615851
chr17	79663351	79663851
chr17	79669072	79669572
chr17	79677437	79677937
chr17	79799287	79799787
chr17	79851705	79852205
chr17	79886450	79886950
chr17	79919741	79920241
chr17	79981700	79982200
chr17	79989984	79990484
chr17	80022656	80023156
chr17	80053055	80053555
chr17	80084541	80085041
chr17	80187136	80187636
chr17	80194925	80195425
chr17	80200605	80201105
chr17	80231520	80232020
chr17	80289021	80289521
chr17	80303947	80304447
chr17	80332067	80332567
chr17	80345098	80345598
chr17	80372277	80372777
chr17	80407295	80407795
chr17	80455653	80456153
chr17	80557308	80557808
chr17	80573396	80573896
chr17	80604802	80605302
chr17	80673612	80674112
chr17	80740543	80741043
chr17	80788869	80789369
chr17	80829471	80829971
chr17	80872788	80873288
chr17	80922219	80922719
chr17	80928063	80928563
chr17	81008746	81009246
chr17	81039583	81040083
chr17	81067526	81068026
chr18	501316	501816
chr18	712733	713233
chr18	905079	905579
chr18	3246294	3246794
chr18	5196244	5196744
chr18	5238724	5239224
chr18	5627825	5628325
chr18	8367274	8367774
chr18	8703222	8703722
chr18	9138089	9138589
chr18	9474305	9474805
chr18	9709253	9709753
chr18	10032459	10032959
chr18	10526842	10527342
chr18	11147308	11147808
chr18	11947828	11948328
chr18	12038414	12038914
chr18	12254648	12255148
chr18	12287272	12287772
chr18	12307055	12307555
chr18	12376039	12376539
chr18	12407216	12407716
chr18	12658545	12659045
chr18	12911525	12912025
chr18	13136097	13136597
chr18	13500262	13500762
chr18	13641585	13642085
chr18	13869033	13869533
chr18	14430639	14431139
chr18	14747517	14748017
chr18	18820884	18821384
chr18	19744937	19745437
chr18	19756295	19756795
chr18	19927917	19928417
chr18	20138985	20139485
chr18	20514120	20514620
chr18	20716469	20716969
chr18	21719363	21719863
chr18	21978276	21978776
chr18	22928519	22929019
chr18	24131281	24131781
chr18	29077553	29078053
chr18	29265704	29266204
chr18	29304461	29304961
chr18	31803359	31803859
chr18	32847285	32847785
chr18	33767892	33768392
chr18	34823799	34824299
chr18	34854248	34854748
chr18	42324455	42324955
chr18	43355319	43355819
chr18	43418389	43418889
chr18	43652297	43652797
chr18	43676457	43676957
chr18	43914846	43915346
chr18	44526367	44526867
chr18	44675971	44676471
chr18	44777493	44777993
chr18	44788407	44788907
chr18	45662815	45663315
chr18	46447719	46448219
chr18	47794243	47794743
chr18	48085339	48085839
chr18	52626018	52626518
chr18	53447075	53447575
chr18	54788960	54789460
chr18	55020708	55021208
chr18	55095326	55095826
chr18	55107428	55107928
chr18	55254045	55254545
chr18	55468557	55469057
chr18	55862654	55863154
chr18	55923488	55923988
chr18	56337712	56338212
chr18	56939003	56939503
chr18	57365215	57365715
chr18	59559995	59560495
chr18	60051870	60052370
chr18	60988004	60988504
chr18	61637926	61638426
chr18	63418776	63419276
chr18	67070010	67070510
chr18	70536466	70536966
chr18	71957642	71958142
chr18	72916108	72916608
chr18	73167903	73168403
chr18	74060871	74061371
chr18	74114552	74115052
chr18	74208251	74208751
chr18	74535310	74535810
chr18	74691263	74691763
chr18	74804628	74805128
chr18	74832040	74832540
chr18	74845361	74845861
chr18	76322176	76322676
chr18	76487314	76487814
chr18	76737471	76737971
chr18	76756940	76757440
chr18	77125677	77126177
chr18	77134751	77135251
chr18	77138798	77139298
chr18	77158793	77159293
chr18	77195964	77196464
chr18	77210939	77211439
chr18	77226274	77226774
chr18	77256183	77256683
chr18	77268794	77269294
chr18	77286145	77286645
chr18	77442095	77442595
chr18	77498155	77498655
chr18	77548421	77548921
chr18	77559781	77560281
chr18	77630061	77630561
chr18	77708770	77709270
chr18	77792837	77793337
chr18	78004029	78004529
chr19	343165	343665
chr19	383751	384251
chr19	489555	490055
chr19	508027	508527
chr19	552291	552791
chr19	584256	584756
chr19	639151	639651
chr19	660285	660785
chr19	681172	681672
chr19	720599	721099
chr19	729457	729957
chr19	814719	815219
chr19	863018	863518
chr19	916190	916690
chr19	932289	932789
chr19	940596	941096
chr19	947548	948048
chr19	996184	996684
chr19	1028312	1028812
chr19	1036106	1036606
chr19	1041265	1041765
chr19	1076545	1077045
chr19	1105223	1105723
chr19	1117271	1117771
chr19	1169077	1169577
chr19	1207369	1207869
chr19	1240491	1240991
chr19	1254684	1255184
chr19	1264355	1264855
chr19	1287417	1287917
chr19	1355921	1356421
chr19	1360039	1360539
chr19	1367315	1367815
chr19	1388938	1389438
chr19	1406610	1407110
chr19	1435114	1435614
chr19	1456727	1457227
chr19	1472707	1473207
chr19	1503038	1503538
chr19	1647118	1647618
chr19	1734222	1734722
chr19	1789460	1789960
chr19	1856690	1857190
chr19	1864712	1865212
chr19	1876632	1877132
chr19	1912107	1912607
chr19	1942804	1943304
chr19	1957779	1958279
chr19	2094396	2094896
chr19	2214361	2214861
chr19	2224194	2224694
chr19	2252321	2252821
chr19	2272616	2273116
chr19	2290896	2291396
chr19	2324082	2324582
chr19	2334496	2334996
chr19	2358742	2359242
chr19	2446301	2446801
chr19	2478611	2479111
chr19	2488288	2488788
chr19	2494096	2494596
chr19	2543407	2543907
chr19	2607726	2608226
chr19	2620523	2621023
chr19	2700533	2701033
chr19	2756546	2757046
chr19	2775812	2776312
chr19	2809725	2810225
chr19	2901330	2901830
chr19	3097672	3098172
chr19	3112597	3113097
chr19	3121995	3122495
chr19	3163342	3163842
chr19	3179242	3179742
chr19	3381526	3382026
chr19	3557963	3558463
chr19	3576546	3577046
chr19	3655527	3656027
chr19	3659142	3659642
chr19	3670903	3671403
chr19	3687787	3688287
chr19	3700838	3701338
chr19	3720965	3721465
chr19	3825100	3825600
chr19	3907690	3908190
chr19	4053380	4053880
chr19	4063918	4064418
chr19	4280043	4280543
chr19	4326975	4327475
chr19	4369730	4370230
chr19	4446012	4446512
chr19	4531622	4532122
chr19	4542908	4543408
chr19	4684227	4684727
chr19	4785251	4785751
chr19	4911763	4912263
chr19	4934239	4934739
chr19	4970558	4971058
chr19	5058985	5059485
chr19	5074592	5075092
chr19	5093439	5093939
chr19	5139264	5139764
chr19	5293904	5294404
chr19	5478300	5478800
chr19	5585686	5586186
chr19	5691806	5692306
chr19	5789900	5790400
chr19	5828285	5828785
chr19	5892611	5893111
chr19	5915008	5915508
chr19	5993823	5994323
chr19	6039491	6039991
chr19	6362443	6362943
chr19	6459236	6459736
chr19	6475723	6476223
chr19	6501091	6501591
chr19	6589341	6589841
chr19	6660887	6661387
chr19	6740740	6741240
chr19	6744524	6745024
chr19	6753016	6753516
chr19	7460280	7460780
chr19	7506424	7506924
chr19	7600914	7601414
chr19	7615786	7616286
chr19	7795794	7796294
chr19	7854433	7854933
chr19	7913130	7913630
chr19	7926591	7927091
chr19	7933264	7933764
chr19	7982972	7983472
chr19	7997535	7998035
chr19	8372598	8373098
chr19	8387083	8387583
chr19	8400459	8400959
chr19	8428466	8428966
chr19	8590795	8591295
chr19	8674333	8674833
chr19	9204247	9204747
chr19	9473590	9474090
chr19	9608805	9609305
chr19	10077032	10077532
chr19	10119251	10119751
chr19	10197697	10198197
chr19	10207125	10207625
chr19	10221313	10221813
chr19	10404604	10405104
chr19	10444689	10445189
chr19	10463627	10464127
chr19	10624476	10624976
chr19	10655229	10655729
chr19	10691836	10692336
chr19	10697787	10698287
chr19	10736000	10736500
chr19	10823619	10824119
chr19	10827658	10828158
chr19	11215905	11216405
chr19	11312572	11313072
chr19	11353961	11354461
chr19	11404013	11404513
chr19	11450017	11450517
chr19	11471906	11472406
chr19	11492060	11492560
chr19	11517060	11517560
chr19	11533214	11533714
chr19	11688918	11689418
chr19	11784543	11785043
chr19	11805762	11806262
chr19	11925587	11926087
chr19	11999305	11999805
chr19	12075530	12076030
chr19	12097572	12098072
chr19	12175961	12176461
chr19	12203529	12204029
chr19	12250195	12250695
chr19	12405698	12406198
chr19	12551972	12552472
chr19	12624274	12624774
chr19	12707197	12707697
chr19	12946512	12947012
chr19	12995691	12996191
chr19	13107318	13107818
chr19	13120987	13121487
chr19	13135318	13135818
chr19	13210376	13210876
chr19	13266563	13267063
chr19	13318547	13319047
chr19	13874718	13875218
chr19	13951723	13952223
chr19	13975169	13975669
chr19	14089571	14090071
chr19	14248400	14248900
chr19	14358136	14358636
chr19	14516727	14517227
chr19	14528732	14529232
chr19	14584920	14585420
chr19	14607210	14607710
chr19	14629407	14629907
chr19	14676202	14676702
chr19	15122091	15122591
chr19	15133643	15134143
chr19	15288653	15289153
chr19	15306744	15307244
chr19	15334623	15335123
chr19	15344127	15344627
chr19	15444262	15444762
chr19	15488857	15489357
chr19	15563870	15564370
chr19	15662114	15662614
chr19	16022513	16023013
chr19	16178397	16178897
chr19	16394451	16394951
chr19	16439203	16439703
chr19	16607241	16607741
chr19	17008602	17009102
chr19	17185044	17185544
chr19	17325472	17325972
chr19	17336407	17336907
chr19	17346666	17347166
chr19	17354682	17355182
chr19	17436055	17436555
chr19	17487896	17488396
chr19	17504456	17504956
chr19	17566533	17567033
chr19	17579198	17579698
chr19	17599345	17599845
chr19	17633781	17634281
chr19	17877469	17877969
chr19	17942062	17942562
chr19	17952197	17952697
chr19	18209912	18210412
chr19	18221265	18221765
chr19	18228123	18228623
chr19	18264753	18265253
chr19	18280455	18280955
chr19	18529152	18529652
chr19	18543782	18544282
chr19	18701423	18701923
chr19	18704533	18705033
chr19	18760773	18761273
chr19	18770079	18770579
chr19	18811562	18812062
chr19	18944933	18945433
chr19	18963636	18964136
chr19	18980467	18980967
chr19	19221697	19222197
chr19	19256552	19257052
chr19	19322176	19322676
chr19	19371709	19372209
chr19	19639553	19640053
chr19	19651135	19651635
chr19	19738386	19738886
chr19	19780476	19780976
chr19	19971578	19972078
chr19	20012411	20012911
chr19	21265165	21265665
chr19	21645829	21646329
chr19	21657570	21658070
chr19	22193331	22193831
chr19	22468868	22469368
chr19	22715264	22715764
chr19	22800693	22801193
chr19	22816275	22816775
chr19	22891847	22892347
chr19	23185563	23186063
chr19	23386650	23387150
chr19	23653692	23654192
chr19	23946214	23946714
chr19	24154458	24154958
chr19	29218002	29218502
chr19	29284814	29285314
chr19	30020282	30020782
chr19	30163769	30164269
chr19	30215233	30215733
chr19	30334441	30334941
chr19	30941854	30942354
chr19	31846636	31847136
chr19	33167767	33168267
chr19	33794562	33795062
chr19	33863177	33863677
chr19	34012772	34013272
chr19	34175345	34175845
chr19	34397472	34397972
chr19	34895653	34896153
chr19	35068407	35068907
chr19	35263149	35263649
chr19	35329724	35330224
chr19	35491652	35492152
chr19	35531781	35532281
chr19	35630357	35630857
chr19	35757702	35758202
chr19	35786552	35787052
chr19	35790030	35790530
chr19	36024183	36024683
chr19	36049057	36049557
chr19	36195081	36195581
chr19	36247829	36248329
chr19	36334995	36335495
chr19	36351545	36352045
chr19	36389546	36390046
chr19	36450372	36450872
chr19	36484905	36485405
chr19	36642328	36642828
chr19	36736022	36736522
chr19	36748213	36748713
chr19	36822396	36822896
chr19	36912782	36913282
chr19	37095681	37096181
chr19	37266882	37267382
chr19	37282556	37283056
chr19	37329397	37329897
chr19	37463492	37463992
chr19	37742739	37743239
chr19	37794411	37794911
chr19	37825102	37825602
chr19	37998291	37998791
chr19	38345809	38346309
chr19	38713167	38713667
chr19	38747139	38747639
chr19	38755347	38755847
chr19	38809986	38810486
chr19	38886734	38887234
chr19	38908988	38909488
chr19	38976440	38976940
chr19	38993264	38993764
chr19	39086879	39087379
chr19	39108433	39108933
chr19	39227726	39228226
chr19	39260375	39260875
chr19	39282868	39283368
chr19	39359917	39360417
chr19	39466347	39466847
chr19	39694598	39695098
chr19	39737690	39738190
chr19	39755974	39756474
chr19	39898682	39899182
chr19	40315427	40315927
chr19	40729070	40729570
chr19	40939305	40939805
chr19	40993881	40994381
chr19	41025815	41026315
chr19	41055125	41055625
chr19	41060059	41060559
chr19	41116346	41116846
chr19	41196780	41197280
chr19	41257818	41258318
chr19	41316544	41317044
chr19	41531805	41532305
chr19	41732507	41733007
chr19	41771716	41772216
chr19	41856748	41857248
chr19	42439719	42440219
chr19	42503320	42503820
chr19	42600008	42600508
chr19	42703687	42704187
chr19	42747815	42748315
chr19	42785075	42785575
chr19	42818413	42818913
chr19	42830244	42830744
chr19	42901017	42901517
chr19	42906224	42906724
chr19	42927286	42927786
chr19	43968248	43968748
chr19	43979360	43979860
chr19	44036298	44036798
chr19	44173417	44173917
chr19	44259614	44260114
chr19	44615991	44616491
chr19	44763979	44764479
chr19	44951917	44952417
chr19	45257704	45258204
chr19	45281134	45281634
chr19	45579822	45580322
chr19	45594398	45594898
chr19	45718769	45719269
chr19	45737983	45738483
chr19	45888787	45889287
chr19	45901880	45902380
chr19	45947866	45948366
chr19	46031805	46032305
chr19	46056784	46057284
chr19	46144873	46145373
chr19	46181163	46181663
chr19	46215462	46215962
chr19	46270163	46270663
chr19	46282555	46283055
chr19	46318491	46318991
chr19	46406538	46407038
chr19	46455710	46456210
chr19	46518784	46519284
chr19	46525547	46526047
chr19	46806999	46807499
chr19	46915312	46915812
chr19	46931569	46932069
chr19	46997328	46997828
chr19	47613909	47614409
chr19	47759149	47759649
chr19	47775871	47776371
chr19	47951370	47951870
chr19	47960606	47961106
chr19	48048297	48048797
chr19	48075969	48076469
chr19	48565070	48565570
chr19	48774009	48774509
chr19	48833395	48833895
chr19	48917616	48918116
chr19	48947301	48947801
chr19	48955997	48956497
chr19	48983563	48984063
chr19	49004365	49004865
chr19	49061546	49062046
chr19	49133104	49133604
chr19	49199965	49200465
chr19	49223555	49224055
chr19	49238428	49238928
chr19	49253689	49254189
chr19	49315098	49315598
chr19	49340489	49340989
chr19	49467373	49467873
chr19	49587859	49588359
chr19	49637106	49637606
chr19	49662381	49662881
chr19	49668276	49668776
chr19	49713496	49713996
chr19	49828413	49828913
chr19	49841688	49842188
chr19	49935704	49936204
chr19	49954264	49954764
chr19	49992936	49993436
chr19	50030778	50031278
chr19	50037579	50038079
chr19	50057877	50058377
chr19	50144224	50144724
chr19	50184011	50184511
chr19	50192831	50193331
chr19	50355291	50355791
chr19	50705983	50706483
chr19	50861347	50861847
chr19	50932771	50933271
chr19	51053283	51053783
chr19	51110926	51111426
chr19	51161924	51162424
chr19	51189825	51190325
chr19	51231662	51232162
chr19	51321268	51321768
chr19	51830565	51831065
chr19	51871401	51871901
chr19	52104753	52105253
chr19	52206245	52206745
chr19	52390842	52391342
chr19	52451817	52452317
chr19	52692321	52692821
chr19	52801400	52801900
chr19	52838945	52839445
chr19	52954462	52954962
chr19	52995941	52996441
chr19	53039078	53039578
chr19	53540736	53541236
chr19	53561216	53561716
chr19	53607060	53607560
chr19	53758320	53758820
chr19	53811621	53812121
chr19	53897769	53898269
chr19	54369388	54369888
chr19	54394540	54395040
chr19	54402205	54402705
chr19	54410967	54411467
chr19	54445232	54445732
chr19	54483913	54484413
chr19	54597661	54598161
chr19	54617653	54618153
chr19	54639572	54640072
chr19	54668104	54668604
chr19	54961192	54961692
chr19	54982389	54982889
chr19	55591434	55591934
chr19	55768270	55768770
chr19	55814068	55814568
chr19	55856101	55856601
chr19	55889006	55889506
chr19	55895763	55896263
chr19	55952801	55953301
chr19	56061262	56061762
chr19	56092775	56093275
chr19	56156017	56156517
chr19	56653192	56653692
chr19	56879918	56880418
chr19	56915857	56916357
chr19	57019744	57020244
chr19	57149424	57149924
chr19	57154698	57155198
chr19	57182388	57182888
chr19	57276615	57277115
chr19	57610689	57611189
chr19	57618102	57618602
chr19	57683597	57684097
chr19	57751389	57751889
chr19	57828940	57829440
chr19	58094740	58095240
chr19	58126031	58126531
chr19	58193769	58194269
chr19	58219690	58220190
chr19	58281427	58281927
chr19	58445837	58446337
chr19	58514456	58514956
chr19	58549116	58549616
chr19	58569894	58570394
chr19	58629810	58630310
chr19	58715221	58715721
chr19	58858454	58858954
chr19	58868398	58868898
chr19	59073152	59073652
chr19	59083702	59084202
chr20	360990	361490
chr20	633042	633542
chr20	690076	690576
chr20	741634	742134
chr20	814621	815121
chr20	826175	826675
chr20	1098579	1099079
chr20	1784325	1784825
chr20	1927719	1928219
chr20	2634179	2634679
chr20	2730998	2731498
chr20	3073725	3074225
chr20	3229239	3229739
chr20	3389466	3389966
chr20	3653191	3653691
chr20	3662811	3663311
chr20	3730825	3731325
chr20	3871954	3872454
chr20	4202649	4203149
chr20	4667828	4668328
chr20	5098994	5099494
chr20	6033176	6033676
chr20	6750553	6751053
chr20	8113885	8114385
chr20	9488112	9488612
chr20	9497254	9497754
chr20	11667523	11668023
chr20	13976269	13976769
chr20	17296126	17296626
chr20	17549629	17550129
chr20	17946756	17947256
chr20	18117463	18117963
chr20	18269545	18270045
chr20	19739540	19740040
chr20	19955537	19956037
chr20	20345901	20346401
chr20	20433106	20433606
chr20	21000766	21001266
chr20	21084930	21085430
chr20	21492433	21492933
chr20	21499962	21500462
chr20	21686745	21687245
chr20	21692973	21693473
chr20	22548968	22549468
chr20	22565518	22566018
chr20	23028404	23028904
chr20	25039208	25039708
chr20	25064289	25064789
chr20	25128765	25129265
chr20	25990392	25990892
chr20	26190139	26190639
chr20	29550850	29551350
chr20	30174458	30174958
chr20	30196007	30196507
chr20	30437284	30437784
chr20	30618794	30619294
chr20	30778257	30778757
chr20	31044441	31044941
chr20	31124990	31125490
chr20	32255624	32256124
chr20	32856660	32857160
chr20	33865834	33866334
chr20	34825788	34826288
chr20	34895892	34896392
chr20	35064517	35065017
chr20	35169690	35170190
chr20	35201324	35201824
chr20	35373611	35374111
chr20	35918489	35918989
chr20	36155023	36155523
chr20	36529644	36530144
chr20	36793050	36793550
chr20	37356131	37356631
chr20	37464503	37465003
chr20	39321379	39321879
chr20	39656562	39657062
chr20	39969108	39969608
chr20	42136794	42137294
chr20	42744823	42745323
chr20	42939951	42940451
chr20	43104907	43105407
chr20	43159840	43160340
chr20	43281562	43282062
chr20	43378850	43379350
chr20	43513596	43514096
chr20	43539117	43539617
chr20	43594395	43594895
chr20	43922450	43922950
chr20	43945122	43945622
chr20	44036959	44037459
chr20	44098281	44098781
chr20	44451602	44452102
chr20	44462884	44463384
chr20	44469289	44469789
chr20	44539730	44540230
chr20	44561893	44562393
chr20	44640636	44641136
chr20	44657964	44658464
chr20	44685772	44686272
chr20	44746823	44747323
chr20	44829507	44830007
chr20	44875254	44875754
chr20	45279782	45280282
chr20	45440085	45440585
chr20	47001709	47002209
chr20	47895698	47896198
chr20	47935840	47936340
chr20	49640072	49640572
chr20	50108796	50109296
chr20	50141191	50141691
chr20	50719811	50720311
chr20	52198559	52199059
chr20	52276745	52277245
chr20	54579104	54579604
chr20	54934493	54934993
chr20	55200780	55201280
chr20	55499348	55499848
chr20	55841788	55842288
chr20	55965273	55965773
chr20	56247250	56247750
chr20	56725858	56726358
chr20	56883739	56884239
chr20	57616931	57617431
chr20	57798224	57798724
chr20	58509256	58509756
chr20	60539915	60540415
chr20	60545331	60545831
chr20	60639113	60639613
chr20	60814372	60814872
chr20	60879500	60880000
chr20	60943120	60943620
chr20	61049362	61049862
chr20	61274778	61275278
chr20	61342859	61343359
chr20	61446844	61447344
chr20	61473086	61473586
chr20	61506916	61507416
chr20	61583892	61584392
chr20	61611785	61612285
chr20	61639172	61639672
chr20	61658750	61659250
chr20	61846344	61846844
chr20	61870782	61871282
chr20	61904908	61905408
chr20	61926695	61927195
chr20	61972862	61973362
chr20	61993187	61993687
chr20	62002250	62002750
chr20	62031418	62031918
chr20	62045764	62046264
chr20	62079561	62080061
chr20	62085468	62085968
chr20	62092327	62092827
chr20	62120199	62120699
chr20	62152546	62153046
chr20	62168475	62168975
chr20	62194074	62194574
chr20	62272792	62273292
chr20	62288942	62289442
chr20	62321006	62321506
chr20	62326014	62326514
chr20	62366750	62367250
chr20	62406410	62406910
chr20	62434938	62435438
chr20	62461267	62461767
chr20	62509164	62509664
chr20	62570298	62570798
chr20	62693943	62694443
chr20	62711770	62712270
chr20	62737214	62737714
chr21	9826943	9827443
chr21	9908012	9908512
chr21	15068826	15069326
chr21	15077552	15078052
chr21	15351909	15352409
chr21	18985506	18986006
chr21	26933924	26934424
chr21	27945011	27945511
chr21	30396349	30396849
chr21	31311387	31311887
chr21	32931928	32932428
chr21	33244411	33244911
chr21	33785415	33785915
chr21	33942148	33942648
chr21	34144954	34145454
chr21	34401663	34402163
chr21	34405578	34406078
chr21	34638016	34638516
chr21	34774438	34774938
chr21	34863145	34863645
chr21	35446588	35447088
chr21	35831698	35832198
chr21	36041306	36041806
chr21	36263453	36263953
chr21	36398961	36399461
chr21	37527706	37528206
chr21	38073680	38074180
chr21	38352357	38352857
chr21	38362516	38363016
chr21	38592488	38592988
chr21	38629553	38630053
chr21	40176503	40177003
chr21	40192645	40193145
chr21	40721686	40722186
chr21	40760103	40760603
chr21	42218990	42219490
chr21	42688247	42688747
chr21	43197914	43198414
chr21	43372636	43373136
chr21	43655347	43655847
chr21	44010976	44011476
chr21	44036777	44037277
chr21	44088323	44088823
chr21	44103738	44104238
chr21	44473340	44473840
chr21	44486141	44486641
chr21	44593113	44593613
chr21	44781749	44782249
chr21	44818895	44819395
chr21	44830846	44831346
chr21	44876104	44876604
chr21	44904962	44905462
chr21	45148455	45148955
chr21	45246252	45246752
chr21	45381017	45381517
chr21	45395393	45395893
chr21	45574952	45575452
chr21	45580947	45581447
chr21	45662703	45663203
chr21	45790091	45790591
chr21	45876392	45876892
chr21	45925532	45926032
chr21	46125891	46126391
chr21	46270897	46271397
chr21	46294210	46294710
chr21	46378279	46378779
chr21	46706692	46707192
chr21	46714485	46714985
chr21	46850506	46851006
chr21	46861183	46861683
chr21	46875669	46876169
chr21	46955316	46955816
chr21	46975287	46975787
chr21	47295974	47296474
chr21	47717736	47718236
chr21	47742280	47742780
chr21	47879571	47880071
chr21	48081242	48081742
chr22	16867875	16868375
chr22	17083437	17083937
chr22	17089956	17090456
chr22	17488275	17488775
chr22	17516914	17517414
chr22	17566603	17567103
chr22	17640482	17640982
chr22	18110633	18111133
chr22	18255616	18256116
chr22	18267969	18268469
chr22	18325064	18325564
chr22	18507420	18507920
chr22	18985500	18986000
chr22	19165062	19165562
chr22	19279672	19280172
chr22	19710015	19710515
chr22	19745902	19746402
chr22	20068407	20068907
chr22	20716152	20716652
chr22	20760244	20760744
chr22	20783887	20784387
chr22	21983287	21983787
chr22	22006080	22006580
chr22	22090625	22091125
chr22	22306055	22306555
chr22	22472167	22472667
chr22	23411725	23412225
chr22	23487498	23487998
chr22	23522051	23522551
chr22	24095027	24095527
chr22	24110530	24111030
chr22	24180492	24180992
chr22	24191548	24192048
chr22	24890413	24890913
chr22	25081851	25082351
chr22	27152698	27153198
chr22	28010274	28010774
chr22	28195794	28196294
chr22	29280413	29280913
chr22	29445704	29446204
chr22	29467292	29467792
chr22	29709746	29710246
chr22	29865827	29866327
chr22	29876920	29877420
chr22	30163337	30163837
chr22	30476013	30476513
chr22	30639730	30640230
chr22	30820400	30820900
chr22	31030859	31031359
chr22	31091201	31091701
chr22	31218727	31219227
chr22	31502897	31503397
chr22	31686137	31686637
chr22	31741046	31741546
chr22	32439047	32439547
chr22	35697144	35697644
chr22	36718451	36718951
chr22	36806030	36806530
chr22	36925936	36926436
chr22	37414320	37414820
chr22	37465057	37465557
chr22	37595666	37596166
chr22	37720220	37720720
chr22	38215048	38215548
chr22	38470764	38471264
chr22	38484616	38485116
chr22	38808285	38808785
chr22	38861882	38862382
chr22	39100826	39101326
chr22	39238669	39239169
chr22	39322704	39323204
chr22	39626091	39626591
chr22	39637720	39638220
chr22	39784855	39785355
chr22	39796129	39796629
chr22	39927804	39928304
chr22	40058442	40058942
chr22	40081520	40082020
chr22	40391485	40391985
chr22	40417354	40417854
chr22	40767460	40767960
chr22	41418925	41419425
chr22	41634521	41635021
chr22	41742432	41742932
chr22	41808969	41809469
chr22	41985026	41985526
chr22	42195954	42196454
chr22	42353660	42354160
chr22	42394590	42395090
chr22	42469908	42470408
chr22	42474975	42475475
chr22	42685895	42686395
chr22	42734458	42734958
chr22	42896637	42897137
chr22	42950093	42950593
chr22	43045510	43046010
chr22	43165948	43166448
chr22	43265991	43266491
chr22	43547820	43548320
chr22	43739883	43740383
chr22	44258443	44258943
chr22	44893394	44893894
chr22	45015934	45016434
chr22	45124982	45125482
chr22	45132657	45133157
chr22	45680645	45681145
chr22	45705012	45705512
chr22	46263566	46264066
chr22	46276366	46276866
chr22	46285478	46285978
chr22	46373727	46374227
chr22	46481816	46482316
chr22	46691711	46692211
chr22	46770434	46770934
chr22	46931318	46931818
chr22	47070024	47070524
chr22	47081751	47082251
chr22	47454901	47455401
chr22	48887385	48887885
chr22	49811998	49812498
chr22	50025586	50026086
chr22	50098069	50098569
chr22	50118096	50118596
chr22	50168613	50169113
chr22	50219658	50220158
chr22	50248236	50248736
chr22	50318769	50319269
chr22	50356097	50356597
chr22	50466309	50466809
chr22	50483351	50483851
chr22	50611416	50611916
chr22	50618279	50618779
chr22	50629665	50630165
chr22	50644116	50644616
chr22	50690161	50690661
chr22	50962109	50962609
chr22	50987071	50987571
chr22	51016754	51017254
chr22	51041995	51042495
chr22	51136171	51136671
